name;name_enc;region_code;link;category
Park Hyatt Auckland;Park%20Hyatt%20Auckland;aklph;https://www.hyatt.com/en-US/hotel/new-zealand/park-hyatt-auckland/aklph;5
Hyatt Regency Guam;Hyatt%20Regency%20Guam;guamh;https://www.hyatt.com/en-US/hotel/micronesia/hyatt-regency-guam/guamh;5
Trout Point Lodge;Trout%20Point%20Lodge;yhzyt;https://www.hyatt.com/en-US/hotel/canada/slh-trout-point-lodge/yhzyt;6
Park Hyatt Toronto;Park%20Hyatt%20Toronto;torph;https://www.hyatt.com/en-US/hotel/canada/park-hyatt-toronto/torph;6
Andaz Scottsdale Resort & Bungalows;Andaz%20Scottsdale%20Resort%20%26%20Bungalows;phxaz;https://www.hyatt.com/en-US/hotel/arizona/andaz-scottsdale-resort-and-bungalows/phxaz;6
Royal Palms Resort and Spa;Royal%20Palms%20Resort%20and%20Spa;phxub;https://www.hyatt.com/en-US/hotel/arizona/royal-palms-resort-and-spa/phxub;6
1906 Lodge;1906%20Lodge;sanyl;https://www.hyatt.com/en-US/hotel/california/slh-1906-lodge/sanyl;6
Alila Marea Beach Resort Encinitas;Alila%20Marea%20Beach%20Resort%20Encinitas;sanen;https://www.hyatt.com/en-US/hotel/california/alila-marea-beach-resort-encinitas/sanen;6
Andaz Napa;Andaz%20Napa;apcrn;https://www.hyatt.com/en-US/hotel/california/andaz-napa/apcrn;6
Carmel Valley Ranch;Carmel%20Valley%20Ranch;sjcjc;https://www.hyatt.com/en-US/hotel/california/carmel-valley-ranch/sjcjc;6
Hounds Tooth Inn;Hounds%20Tooth%20Inn;fatyh;https://www.hyatt.com/en-US/hotel/california/slh-hounds-tooth-inn/fatyh;6
Hyatt Residence Club Lake Tahoe, Northstar Lodge;Hyatt%20Residence%20Club%20Lake%20Tahoe%2C%20Northstar%20Lodge;tvlsh;https://www.hyatt.com/en-US/hotel/california/hyatt-residence-club-lake-tahoe-northstar-lodge/tvlsh;6
Park Hyatt Aviara Resort, Golf Club & Spa;Park%20Hyatt%20Aviara%20Resort%2C%20Golf%20Club%20%26%20Spa;sanpa;https://www.hyatt.com/en-US/hotel/california/park-hyatt-aviara-resort/sanpa;6
Resort at Squaw Creek;Resort%20at%20Squaw%20Creek;rnodh;https://www.hyatt.com/en-US/hotel/california/resort-at-squaw-creek/rnodh;6
Thompson Hollywood;Thompson%20Hollywood;laxth;https://www.hyatt.com/en-US/hotel/california/thompson-hollywood/laxth;6
Grand Hyatt Vail;Grand%20Hyatt%20Vail;egegh;https://www.hyatt.com/en-US/hotel/colorado/grand-hyatt-vail/egegh;6
Hyatt Residence Club Beaver Creek, Mountain Lodge;Hyatt%20Residence%20Club%20Beaver%20Creek%2C%20Mountain%20Lodge;beash;https://www.hyatt.com/en-US/hotel/colorado/hyatt-residence-club-beaver-creek-mountain-lodge/beash;6
Hyatt Residence Club Breckenridge, Main Street Station;Hyatt%20Residence%20Club%20Breckenridge%2C%20Main%20Street%20Station;bresh;https://www.hyatt.com/en-US/hotel/colorado/hyatt-residence-club-breckenridge-main-street-station/bresh;6
Thompson Denver;Thompson%20Denver;denth;https://www.hyatt.com/en-US/hotel/colorado/thompson-denver/denth;6
Chesterfield Hotel Palm Beach;Chesterfield%20Hotel%20Palm%20Beach;pbiyc;https://www.hyatt.com/en-US/hotel/florida/slh-chesterfield-hotel-palm-beach/pbiyc;6
Hyatt Centric Key West Resort & Spa;Hyatt%20Centric%20Key%20West%20Resort%20%26%20Spa;kwest;https://www.hyatt.com/en-US/hotel/florida/hyatt-centric-key-west-resort-and-spa/kwest;6
Hyatt Regency Clearwater Beach Resort and Spa;Hyatt%20Regency%20Clearwater%20Beach%20Resort%20and%20Spa;pierc;https://www.hyatt.com/en-US/hotel/florida/hyatt-regency-clearwater-beach-resort-and-spa/pierc;6
Hyatt Residence Club Key West, Beach House;Hyatt%20Residence%20Club%20Key%20West%2C%20Beach%20House;keysh;https://www.hyatt.com/en-US/hotel/florida/hyatt-residence-club-key-west-beach-house/keysh;6
Hyatt Residence Club Key West, Windward Pointe;Hyatt%20Residence%20Club%20Key%20West%2C%20Windward%20Pointe;winsh;https://www.hyatt.com/en-US/hotel/florida/hyatt-residence-club-key-west-windward-pointe/winsh;6
Lennox Miami Beach;Lennox%20Miami%20Beach;miayl;https://www.hyatt.com/en-US/hotel/florida/slh-lennox-miami-beach/miayl;6
Grand Hyatt Kauai Resort & Spa;Grand%20Hyatt%20Kauai%20Resort%20%26%20Spa;kauai;https://www.hyatt.com/en-US/hotel/hawaii/grand-hyatt-kauai-resort-and-spa/kauai;6
Hyatt Regency Maui Resort and Spa;Hyatt%20Regency%20Maui%20Resort%20and%20Spa;oggrm;https://www.hyatt.com/en-US/hotel/hawaii/hyatt-regency-maui-resort-and-spa/oggrm;6
Mauna Lani Point, A Destination by Hyatt Residence;Mauna%20Lani%20Point%2C%20A%20Destination%20by%20Hyatt%20Residence;koaol;https://www.hyatt.com/en-US/hotel/hawaii/mauna-lani-point/koaol;6
Park Hyatt Chicago;Park%20Hyatt%20Chicago;chiph;https://www.hyatt.com/en-US/hotel/illinois/park-hyatt-chicago/chiph;6
Wyndhurst Manor & Club;Wyndhurst%20Manor%20%26%20Club;albow;https://www.hyatt.com/en-US/hotel/massachusetts/wyndhurst-manor-and-club/albow;6
Aria;Aria;lasma;https://www.hyatt.com/en-US/hotel/nevada/aria/lasma;6
Bellagio;Bellagio;lasmb;https://www.hyatt.com/en-US/hotel/nevada/bellagio/lasmb;6
Delano Las Vegas;Delano%20Las%20Vegas;lasmt;https://www.hyatt.com/en-US/hotel/nevada/delano-las-vegas/lasmt;6
Hyatt Regency Lake Tahoe Resort, Spa and Casino;Hyatt%20Regency%20Lake%20Tahoe%20Resort%2C%20Spa%20and%20Casino;tvllt;https://www.hyatt.com/en-US/hotel/nevada/hyatt-regency-lake-tahoe-resort-spa-and-casino/tvllt;6
Andaz 5th Avenue;Andaz%205th%20Avenue;nycam;https://www.hyatt.com/en-US/hotel/new-york/andaz-5th-avenue/nycam;6
Hyatt Centric 39th & 5th New York;Hyatt%20Centric%2039th%20%26%205th%20New%20York;nycct;https://www.hyatt.com/en-US/hotel/new-york/hyatt-centric-39th-and-5th-new-york/nycct;6
Hyatt Centric Times Square New York;Hyatt%20Centric%20Times%20Square%20New%20York;nycts;https://www.hyatt.com/en-US/hotel/new-york/hyatt-centric-times-square-new-york/nycts;6
Hyatt Union Square New York;Hyatt%20Union%20Square%20New%20York;nycus;https://www.hyatt.com/en-US/hotel/new-york/hyatt-union-square-new-york/nycus;6
Mirror Lake Inn Resort and Spa;Mirror%20Lake%20Inn%20Resort%20and%20Spa;pbgym;https://www.hyatt.com/en-US/hotel/new-york/slh-mirror-lake-inn-resort-and-spa/pbgym;6
The Beekman, a Thompson Hotel;The%20Beekman%2C%20a%20Thompson%20Hotel;lgath;https://www.hyatt.com/en-US/hotel/new-york/the-beekman/lgath;6
Thompson Nashville;Thompson%20Nashville;bnath;https://www.hyatt.com/en-US/hotel/tennessee/thompson-nashville/bnath;6
Thompson Austin;Thompson%20Austin;austh;https://www.hyatt.com/en-US/hotel/texas/thompson-austin/austh;6
Thompson Dallas;Thompson%20Dallas;dfwth;https://www.hyatt.com/en-US/hotel/texas/thompson-dallas/dfwth;6
Keswick Hall;Keswick%20Hall;choyk;https://www.hyatt.com/en-US/hotel/virginia/slh-keswick-hall/choyk;6
Rusty Parrot Lodge & Spa;Rusty%20Parrot%20Lodge%20%26%20Spa;jacyr;https://www.hyatt.com/en-US/hotel/wyoming/slh-rusty-parrot-lodge-and-spa/jacyr;6
The Reef by CuisinArt;The%20Reef%20by%20CuisinArt;axayr;https://www.hyatt.com/en-US/hotel/anguilla/slh-the-reef-by-cuisinart/axayr;6
Hyatt Regency Aruba Resort Spa and Casino;Hyatt%20Regency%20Aruba%20Resort%20Spa%20and%20Casino;aruba;https://www.hyatt.com/en-US/hotel/aruba/hyatt-regency-aruba-resort-spa-and-casino/aruba;6
Gaia Riverlodge;Gaia%20Riverlodge;bzeyg;https://www.hyatt.com/en-US/hotel/belize/slh-gaia-riverlodge/bzeyg;6
Matachica Resort & Spa ;Matachica%20Resort%20%26%20Spa%20;sprym;https://www.hyatt.com/en-US/hotel/brazil/slh-matachica-resort-spa/sprym;6
Casas del XVI;Casas%20del%20XVI;sdqyc;https://www.hyatt.com/en-US/hotel/dominican-republic/slh-casas-del-xvi/sdqyc;6
Sublime Samana Hotel & Residences;Sublime%20Samana%20Hotel%20%26%20Residences;sdqys;https://www.hyatt.com/en-US/hotel/dominican-republic/slh-sublime-samana-hotel-and-residences/sdqys;6
Palacio Duhau - Park Hyatt Buenos Aires;Palacio%20Duhau%20-%20Park%20Hyatt%20Buenos%20Aires;bueph;https://www.hyatt.com/en-US/hotel/argentina/palacio-duhau-park-hyatt-buenos-aires/bueph;6
Ka’ana Resort;Ka%E2%80%99ana%20Resort;bzeyk;https://www.hyatt.com/en-US/hotel/belize/slh-kaana-resort/bzeyk;6
Hotel Nantipa;Hotel%20Nantipa;sjoyn;https://www.hyatt.com/en-US/hotel/costa-rica/slh-hotel-nantipa/sjoyn;6
Hotel Three Sixty;Hotel%20Three%20Sixty;sjoyt;https://www.hyatt.com/en-US/hotel/costa-rica/slh-hotel-three-sixty/sjoyt;6
Los Altos Resort;Los%20Altos%20Resort;sjoyl;https://www.hyatt.com/en-US/hotel/costa-rica/slh-los-altos-resort/sjoyl;6
Andaz Mayakoba Resort Riviera Maya;Andaz%20Mayakoba%20Resort%20Riviera%20Maya;cunam;https://www.hyatt.com/en-US/hotel/mexico/andaz-mayakoba-resort-riviera-maya/cunam;6
Grand Hyatt Playa del Carmen Resort;Grand%20Hyatt%20Playa%20del%20Carmen%20Resort;cunpc;https://www.hyatt.com/en-US/hotel/mexico/grand-hyatt-playa-del-carmen-resort/cunpc;6
The Cape, a Thompson Hotel;The%20Cape%2C%20a%20Thompson%20Hotel;cslth;https://www.hyatt.com/en-US/hotel/mexico/the-cape/cslth;6
Thompson Zihuatanejo, a Beach Resort;Thompson%20Zihuatanejo%2C%20a%20Beach%20Resort;zihth;https://www.hyatt.com/en-US/hotel/mexico/thompson-zihuatanejo/zihth;6
Villa Maria Cristina;Villa%20Maria%20Cristina;bjxym;https://www.hyatt.com/en-US/hotel/mexico/slh-villa-maria-cristina/bjxym;6
DasPosthotel;DasPosthotel;innyd;https://www.hyatt.com/en-US/hotel/austria/slh-dasposthotel/innyd;6
Grossarler Hof;Grossarler%20Hof;innyg;https://www.hyatt.com/en-US/hotel/austria/slh-grossarler-hof/innyg;6
Hotel Goldgasse;Hotel%20Goldgasse;szgyg;https://www.hyatt.com/en-US/hotel/austria/slh-hotel-goldgasse/szgyg;6
Park Hyatt Vienna;Park%20Hyatt%20Vienna;vieph;https://www.hyatt.com/en-US/hotel/austria/park-hyatt-vienna/vieph;6
De Witte Lelie;De%20Witte%20Lelie;anryd;https://www.hyatt.com/en-US/hotel/belgium/slh-de-witte-lelie/anryd;6
The Atlantic Hotel;The%20Atlantic%20Hotel;jerya;https://www.hyatt.com/en-US/hotel/jersey-channel-islands/slh-the-atlantic-hotel/jerya;6
D-Resort Sibenik;D-Resort%20Sibenik;spuys;https://www.hyatt.com/en-US/hotel/croatia/slh-d-resort-sibenik/spuys;6
Hotel Vestibul Palace;Hotel%20Vestibul%20Palace;spuyv;https://www.hyatt.com/en-US/hotel/croatia/slh-hotel-vestibul-palace/spuyv;6
San Canzian Village & Hotel;San%20Canzian%20Village%20%26%20Hotel;trsys;https://www.hyatt.com/en-US/hotel/croatia/slh-san-canzian-village-and-hotel/trsys;6
Pädaste Manor;P%C3%A4daste%20Manor;ureyp;https://www.hyatt.com/en-US/hotel/estonia/slh-padaste-manor/ureyp;6
Hôtel Le Cep & Spa Marie De Bourgogne;H%C3%B4tel%20Le%20Cep%20%26%20Spa%20Marie%20De%20Bourgogne;dijyl;https://www.hyatt.com/en-US/hotel/france/slh-hotel-le-cep-and-spa-marie-de-bourgogne/dijyl;6
Les Sources de Cheverny;Les%20Sources%20de%20Cheverny;oreyl;https://www.hyatt.com/en-US/hotel/france/slh-les-sources-de-cheverny/oreyl;6
Hotel La Roya;Hotel%20La%20Roya;biayl;https://www.hyatt.com/en-US/hotel/france/slh-hotel-la-roya/biayl;6
Tiara Chateau Hotel Mont Royal;Tiara%20Chateau%20Hotel%20Mont%20Royal;cdgyt;https://www.hyatt.com/en-US/hotel/france/slh-tiara-chateau-hotel-mont-royal/cdgyt;6
Grand Powers;Grand%20Powers;cdgyg;https://www.hyatt.com/en-US/hotel/france/slh-grand-powers/cdgyg;6
Hôtel du Louvre;H%C3%B4tel%20du%20Louvre;paraz;https://www.hyatt.com/en-US/hotel/france/hotel-du-louvre/paraz;6
Hotel Raphael;Hotel%20Raphael;oryyr;https://www.hyatt.com/en-US/hotel/france/slh-hotel-raphael/oryyr;6
Hyatt Paris Madeleine;Hyatt%20Paris%20Madeleine;madel;https://www.hyatt.com/en-US/hotel/france/hyatt-paris-madeleine/madel;6
Le Pavillon des Lettres;Le%20Pavillon%20des%20Lettres;cdgya;https://www.hyatt.com/en-US/hotel/france/slh-le-pavillon-des-lettres/cdgya;6
Grand Barrail Chateau Hotel & Spa;Grand%20Barrail%20Chateau%20Hotel%20%26%20Spa;bodyb;https://www.hyatt.com/en-US/hotel/france/slh-grand-barrail-chateau-hotel-and-spa/bodyb;6
Auberge de Cassagne Spa;Auberge%20de%20Cassagne%20Spa;avnyc;https://www.hyatt.com/en-US/hotel/france/slh-auberge-de-cassagne-spa/avnyc;6
Hôtel Juana;H%C3%B4tel%20Juana;djiyj;https://www.hyatt.com/en-US/hotel/france/slh-hotel-juana/djiyj;6
Hôtel la Pérouse;H%C3%B4tel%20la%20P%C3%A9rouse;nceyh;https://www.hyatt.com/en-US/hotel/france/slh-hotel-la-perouse/nceyh;6
Hôtel Le Pigonnet;H%C3%B4tel%20Le%20Pigonnet;mrsyl;https://www.hyatt.com/en-US/hotel/france/slh-hotel-le-pigonnet/mrsyl;6
Hyatt Regency Nice Palais de la Méditerranée;Hyatt%20Regency%20Nice%20Palais%20de%20la%20M%C3%A9diterran%C3%A9e;ncehr;https://www.hyatt.com/en-US/hotel/france/hyatt-regency-nice-palais-de-la-mediterranee/ncehr;6
Le Mas Candille;Le%20Mas%20Candille;ceqym;https://www.hyatt.com/en-US/hotel/france/slh-le-mas-de-candille/ceqym;6
Le Vallon de Valrugues & Spa;Le%20Vallon%20de%20Valrugues%20%26%20Spa;fniyv;https://www.hyatt.com/en-US/hotel/france/slh-le-vallon-de-valrugues-and-spa/fniyv;6
Les Bories;Les%20Bories;aunyl;https://www.hyatt.com/en-US/hotel/france/slh-les-bories/aunyl;6
Breidenbacher Hof;Breidenbacher%20Hof;dusyb;https://www.hyatt.com/en-US/hotel/germany/slh-breidenbacher-hof/dusyb;6
A77 Suites by Andronis;A77%20Suites%20by%20Andronis;athya;https://www.hyatt.com/en-US/hotel/greece/slh-a77-suites-by-andronis/athya;6
Archipelagos Hotel;Archipelagos%20Hotel;jmkya;https://www.hyatt.com/en-US/hotel/greece/slh-archipelagos-hotel/jmkya;6
Aressana Spa Hotel and Suites;Aressana%20Spa%20Hotel%20and%20Suites;jtryh;https://www.hyatt.com/en-US/hotel/greece/slh-aressana-spa-hotel-and-suites/jtryh;6
Liostasi Hotel & Suites;Liostasi%20Hotel%20%26%20Suites;jtryl;https://www.hyatt.com/en-US/hotel/greece/slh-liostasi-hotel-and-suites/jtryl;6
MarBella Nido Suite Hotel & Villas;MarBella%20Nido%20Suite%20Hotel%20%26%20Villas;cfuyk;https://www.hyatt.com/en-US/hotel/greece/slh-marbella-nido-suite-hotel-and-villas/cfuyk;6
Naxian Collection;Naxian%20Collection;jnxyn;https://www.hyatt.com/en-US/hotel/greece/slh-naxian-collection/jnxyn;6
On the Rocks;On%20the%20Rocks;jtryo;https://www.hyatt.com/en-US/hotel/greece/slh-on-the-rocks/jtryo;6
White Coast Pool Suites;White%20Coast%20Pool%20Suites;mloyw;https://www.hyatt.com/en-US/hotel/greece/slh-white-coast-pool-suites/mloyw;6
Il Melograno;Il%20Melograno;sufym;https://www.hyatt.com/en-US/hotel/italy/slh-il-melograno/sufym;6
Praia Art Resort;Praia%20Art%20Resort;sufyz;https://www.hyatt.com/en-US/hotel/italy/slh-praia-art-resort/sufyz;6
Grand Hotel Angiolieri;Grand%20Hotel%20Angiolieri;napya;https://www.hyatt.com/en-US/hotel/italy/slh-grand-hotel-angiolieri/napya;6
Babuino 181;Babuino%20181;fcoyb;https://www.hyatt.com/en-US/hotel/italy/slh-babuino-181/fcoyb;6
Hotel D’Inghilterra;Hotel%20D%E2%80%99Inghilterra;fcoyd;https://www.hyatt.com/en-US/hotel/italy/slh-hotel-dinghilterra/fcoyd;6
Hotel De’Ricci;Hotel%20De%E2%80%99Ricci;fcoye;https://www.hyatt.com/en-US/hotel/italy/slh-hotel-de-ricci/fcoye;6
Palm Suite;Palm%20Suite;ciayp;https://www.hyatt.com/en-US/hotel/italy/slh-palm-suite/ciayp;6
Galleria Vik Milano;Galleria%20Vik%20Milano;limyg;https://www.hyatt.com/en-US/hotel/italy/slh-galleria-vik-milano/limyg;6
Grand Hotel Victoria Concept and Spa;Grand%20Hotel%20Victoria%20Concept%20and%20Spa;mxpyh;https://www.hyatt.com/en-US/hotel/italy/slh-grand-hotel-victoria-concept-and-spa/mxpyh;6
Magna Pars L’ Hotel à Parfum;Magna%20Pars%20L%E2%80%99%20Hotel%20%C3%A0%20Parfum;linym;https://www.hyatt.com/en-US/hotel/italy/slh-magna-pars-l-hotel-a-parfum/linym;6
The Gray;The%20Gray;mxpyt;https://www.hyatt.com/en-US/hotel/italy/slh-the-gray/mxpyt;6
Villa La Madonna;Villa%20La%20Madonna;mxpyv;https://www.hyatt.com/en-US/hotel/italy/slh-villa-la-madonna/mxpyv;6
Donna Carmela Resort and Lodges;Donna%20Carmela%20Resort%20and%20Lodges;ctayc;https://www.hyatt.com/en-US/hotel/italy/slh-donna-carmela-resort-and-lodges/ctayc;6
Susafa;Susafa;pmoys;https://www.hyatt.com/en-US/hotel/italy/slh-susafa/pmoys;6
Villa Neri Resort & Spa;Villa%20Neri%20Resort%20%26%20Spa;ctayn;https://www.hyatt.com/en-US/hotel/italy/slh-villa-neri-resort-and-spa/ctayn;6
Alpin Royal;Alpin%20Royal;innya;https://www.hyatt.com/en-US/hotel/italy/slh-alpin-royal/innya;6
Hotel Regency;Hotel%20Regency;flryf;https://www.hyatt.com/en-US/hotel/italy/slh-hotel-regency/flryf;6
Villa di Piazzano;Villa%20di%20Piazzano;pegyv;https://www.hyatt.com/en-US/hotel/italy/slh-villa-di-piazzano/pegyv;6
Villa Mangiacane;Villa%20Mangiacane;psayv;https://www.hyatt.com/en-US/hotel/italy/slh-villa-mangiacane/psayv;6
Byblos Art Hotel Villa Amistà;Byblos%20Art%20Hotel%20Villa%20Amist%C3%A0;vrnyb;https://www.hyatt.com/en-US/hotel/italy/slh-byblos-art-hotel-villa-amista/vrnyb;6
Ca' di Dio;Ca%27%20di%20Dio;vceyd;https://www.hyatt.com/en-US/hotel/italy/slh-ca-di-dio/vceyd;6
Casa Ellul;Casa%20Ellul;mlayc;https://www.hyatt.com/en-US/hotel/malta/slh-casa-ellul/mlayc;6
Port Palace Hotel;Port%20Palace%20Hotel;nceyt;https://www.hyatt.com/en-US/hotel/monaco/slh-port-palace-hotel/nceyt;6
Andaz Amsterdam Prinsengracht;Andaz%20Amsterdam%20Prinsengracht;amsaz;https://www.hyatt.com/en-US/hotel/netherlands/andaz-amsterdam-prinsengracht/amsaz;6
Canal House;Canal%20House;amsyc;https://www.hyatt.com/en-US/hotel/netherlands/slh-canal-house/amsyc;6
Carmo’s Boutique Hotel;Carmo%E2%80%99s%20Boutique%20Hotel;opoyc;https://www.hyatt.com/en-US/hotel/portugal/slh-carmos-boutique-hotel/opoyc;6
Hotel Infante Sagres;Hotel%20Infante%20Sagres;opoyi;https://www.hyatt.com/en-US/hotel/portugal/slh-hotel-infante-sagres/opoyi;6
Hyatt Regency Lisbon;Hyatt%20Regency%20Lisbon;lishr;https://www.hyatt.com/en-US/hotel/portugal/hyatt-regency-lisbon/lishr;6
Palácio Estoril Hotel, Golf & Wellness;Pal%C3%A1cio%20Estoril%20Hotel%2C%20Golf%20%26%20Wellness;lisyp;https://www.hyatt.com/en-US/hotel/portugal/slh-palacio-estoril-hotel-golf-and-wellness/lisyp;6
Pousada de Lisboa;Pousada%20de%20Lisboa;lisyl;https://www.hyatt.com/en-US/hotel/portugal/slh-pousada-de-lisboa/lisyl;6
The Lumiares Hotel and Spa;The%20Lumiares%20Hotel%20and%20Spa;lisyh;https://www.hyatt.com/en-US/hotel/portugal/slh-the-lumiares-hotel-and-spa/lisyh;6
Ararat Park Hyatt Moscow;Ararat%20Park%20Hyatt%20Moscow;mosph;https://www.hyatt.com/en-US/hotel/russia/ararat-park-hyatt-moscow/mosph;6
Can Ferrereta;Can%20Ferrereta;pmiyf;https://www.hyatt.com/en-US/hotel/spain/slh-can-ferrereta/pmiyf;6
Hotel Valdepalacios;Hotel%20Valdepalacios;madyv;https://www.hyatt.com/en-US/hotel/spain/slh-hotel-valdepalacios/madyv;6
La Torre del Canonigo;La%20Torre%20del%20Canonigo;ibzyl;https://www.hyatt.com/en-US/hotel/spain/slh-la-torre-del-canonigo/ibzyl;6
Sant Francesc Hotel Singular;Sant%20Francesc%20Hotel%20Singular;pmiys;https://www.hyatt.com/en-US/hotel/spain/slh-sant-francesc-hotel-singular/pmiys;6
Terra Dominicata;Terra%20Dominicata;reuyt;https://www.hyatt.com/en-US/hotel/spain/slh-terra-dominicata/reuyt;6
The Wittmore;The%20Wittmore;bcnyw;https://www.hyatt.com/en-US/hotel/spain/slh-the-wittmore/bcnyw;6
Torre del Marques;Torre%20del%20Marques;reuym;https://www.hyatt.com/en-US/hotel/spain/slh-torre-del-marques/reuym;6
Urso Hotel & Spa;Urso%20Hotel%20%26%20Spa;madyu;https://www.hyatt.com/en-US/hotel/spain/slh-urso-hotel-and-spa/madyu;6
Ambassador Zürich;Ambassador%20Z%C3%BCrich;zrhya;https://www.hyatt.com/en-US/hotel/switzerland/slh-ambassador-zurich/zrhya;6
Bergwelt Grindelwald - Alpine Design Resort;Bergwelt%20Grindelwald%20-%20Alpine%20Design%20Resort;zrhyd;https://www.hyatt.com/en-US/hotel/switzerland/slh-bergwelt-grindelwald-alpine-design-resort/zrhyd;6
Cordée des Alpes;Cord%C3%A9e%20des%20Alpes;gvayc;https://www.hyatt.com/en-US/hotel/switzerland/slh-la-cordee-des-alpes/gvayc;6
Hotel Schweizerhof Zermatt;Hotel%20Schweizerhof%20Zermatt;zrhys;https://www.hyatt.com/en-US/hotel/switzerland/slh-hotel-schweizerhof-zermatt/zrhys;6
Ariana Sustainable Luxury Lodge;Ariana%20Sustainable%20Luxury%20Lodge;navya;https://www.hyatt.com/en-US/hotel/turkey/slh-ariana-sustainable-luxury-lodge/navya;6
Alexander House Hotel & Utopia Spa;Alexander%20House%20Hotel%20%26%20Utopia%20Spa;lgwyt;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-alexander-house-hotel-and-utopia-spa/lgwyt;6
Dormy House Hotel;Dormy%20House%20Hotel;bhxyd;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-dormy-house-hotel/bhxyd;6
DUKES LONDON;DUKES%20LONDON;lhryd;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-dukes-london/lhryd;6
Flemings Mayfair;Flemings%20Mayfair;lhryf;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-flemings-mayfair/lhryf;6
Great Fosters;Great%20Fosters;lhrye;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-great-fosters/lhrye;6
Great Scotland Yard Hotel;Great%20Scotland%20Yard%20Hotel;lhrub;https://www.hyatt.com/en-US/hotel/england-united-kingdom/great-scotland-yard/lhrub;6
Hyatt Regency London - The Churchill;Hyatt%20Regency%20London%20-%20The%20Churchill;lonch;https://www.hyatt.com/en-US/hotel/england-united-kingdom/hyatt-regency-london-the-churchill/lonch;6
Monkey Island Estate;Monkey%20Island%20Estate;lhryb;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-monkey-island-estate/lhryb;6
Rockliffe Hall;Rockliffe%20Hall;nclyr;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-rockliffe-hall/nclyr;6
St. James’s Hotel and Club;St.%20James%E2%80%99s%20Hotel%20and%20Club;lhryj;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-st-james-hotel-and-club/lhryj;6
The Capital Hotel & Apartments - London;The%20Capital%20Hotel%20%26%20Apartments%20-%20London;lhryc;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-the-capital-hotel-and-apartments/lhryc;6
The Franklin;The%20Franklin;lhryr;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-the-franklin/lhryr;6
The Gainsborough Bath Spa;The%20Gainsborough%20Bath%20Spa;brsyb;https://www.hyatt.com/en-US/hotel/england-united-kingdom/slh-the-gainsborough-bath-spa/brsyb;6
Crossbasket Castle;Crossbasket%20Castle;glayg;https://www.hyatt.com/en-US/hotel/scotland-united-kingdom/slh-crossbasket-castle/glayg;6
Heritage Le Telfair Golf & Wellness Resort;Heritage%20Le%20Telfair%20Golf%20%26%20Wellness%20Resort;mruyl;https://www.hyatt.com/en-US/hotel/mauritius/slh-heritage-le-telfair-golf-and-wellness-resort/mruyl;6
The American Colony Hotel;The%20American%20Colony%20Hotel;tlvya;https://www.hyatt.com/en-US/hotel/israel/slh-the-american-colony-hotel/tlvya;6
Alila Jabal Akhdar;Alila%20Jabal%20Akhdar;mctal;https://www.hyatt.com/en-US/hotel/oman/alila-jabal-akhdar/mctal;6
Park Hyatt Jeddah – Marina, Club and Spa;Park%20Hyatt%20Jeddah%20%E2%80%93%20Marina%2C%20Club%20and%20Spa;jedph;https://www.hyatt.com/en-US/hotel/saudi-arabia/park-hyatt-jeddah-marina-club-and-spa/jedph;6
Park Hyatt Abu Dhabi Hotel and Villas;Park%20Hyatt%20Abu%20Dhabi%20Hotel%20and%20Villas;abuph;https://www.hyatt.com/en-US/hotel/united-arab-emirates/park-hyatt-abu-dhabi-hotel-and-villas/abuph;6
Hyatt Delhi Residences, Aerocity;Hyatt%20Delhi%20Residences%2C%20Aerocity;delaa;https://www.hyatt.com/en-US/hotel/india/hyatt-residences-delhi/delaa;6
The Raj Palace;The%20Raj%20Palace;jaiyr;https://www.hyatt.com/en-US/hotel/india/slh-the-raj-palace/jaiyr;6
Hidden Hills Villas;Hidden%20Hills%20Villas;dpsyh;https://www.hyatt.com/en-US/hotel/indonesia/slh-hidden-hills-villas/dpsyh;6
Grand Hyatt Tokyo;Grand%20Hyatt%20Tokyo;tyogh;https://www.hyatt.com/en-US/hotel/japan/grand-hyatt-tokyo/tyogh;6
Hinode Hills Niseko Village;Hinode%20Hills%20Niseko%20Village;ctsyh;https://www.hyatt.com/en-US/hotel/japan/slh-hinode-hills-niseko-village/ctsyh;6
Hyatt Centric Ginza Tokyo;Hyatt%20Centric%20Ginza%20Tokyo;tyoct;https://www.hyatt.com/en-US/hotel/japan/hyatt-centric-ginza-tokyo/tyoct;6
Hyatt Regency Hakone Resort and Spa;Hyatt%20Regency%20Hakone%20Resort%20and%20Spa;hakhr;https://www.hyatt.com/en-US/hotel/japan/hyatt-regency-hakone-resort-and-spa/hakhr;6
Hyatt Regency Kyoto;Hyatt%20Regency%20Kyoto;kyoto;https://www.hyatt.com/en-US/hotel/japan/hyatt-regency-kyoto/kyoto;6
